1431,Chn Phoenix International Ltd,"No 80, MES Road, Tambaram East,, Chennai - 600059, Ganapathipuram Near, Curley School.",,33AAACP1564F1ZT,Chennai,Tamil Nadu,600059,Mr.Madhan,,9677159690,,
1432,Chn Phoenix Leders,"No.1, Sigamani Street, Shiva Shankar Nagar, Nagalkeni, Chromepet, Chennai-600 044",,33AAKFP9819J1ZQ,Chennai,Tamil Nadu,600044,,,,infophoenixleders@gmail.com,chennai@graciousexpress.com
1433,Chn Pioneer Footwear Leather,,,,Chennai,Tamil Nadu,,,,,,
1434,Chn Pioneer Inc,"No.18, Morrison 5th St, Alandur, -16",,,Chennai,Tamil Nadu,,,,,,
1435,Chn Piontan Shoes,"S P 124, Ambattur Indus Estate,  - 600058, Ph: +(91)-44-26255384",,,Chennai,Tamil Nadu,,,,,,
1436,Chn P K V Leather,"No.17, Pillayar Koil St, Nagalkeni, Chromepet, -600 044, Mob: 9841319325",,,Chennai,Tamil Nadu,,,,,,
1437,Chn PMA Incorporation,,,,Ambur,Tamil Nadu,,,,,,
1438,Chn P.M.A Leathers,,,,Vaniyambadi,Tamil Nadu,,,,,,
1439,Chn P.M.S. Leathers,"No.19, C.M.G Street, -600 003",,,Chennai,Tamil Nadu,,,,,,
1440,Chn P & N Enterprises,Ambur,,33AAPFP8113L1ZW,Ambur,Tamil Nadu,,,,,,
1441,Chn Podmos Leather,,,,Chennai,Tamil Nadu,,,,,,
1442,Chn Poorani Leathers,"Periamet, ",,,Chennai,Tamil Nadu,,,,,,
1443,Chn Popular Leathers,"H.O.11/6, Lalakutty Street,, Periamet, Chennai-600 003",,33AXBPA3801D1ZH,Chennai,Tamil Nadu,,,,,,
1444,Chn Portind Shoe Accessories Pvt Ltd,"New No.67, Old No.65, Baker Street,, (R.T.Mudali Street), Choolai,, Chennai-600 112",,33AAFCP0790A1ZW,Chennai,Tamil Nadu,600112,K.Naseema,044-42042934/044-42042949,91-9840223155/ 91-9791117898,accounts.chennai@portind.in,
1445,Chn Potissimus Arrow Shoes Pvt Ltd,"No.S34, SIPCOT Industrial Estate,, Phase-3, Nellikkupam, Ranipet-632405",,33AAFCP2779P1ZS,Ranipet,Tamil Nadu,632405,Mr.Ganesh,,9244243411,accounts1@arrowshoes.org,
1446,Chn Prakash Impex,"No. 58-E, (N.P .) Sidco Industrial Estate,, Ambattur, Chennai - 600098",,33AAAFP5388G1Z7,Chennai,Tamil Nadu,600098,,,,,
1447,Chn Prankster Wara Leather,,,,Chennai,Tamil Nadu,,,,,,
1448,Chn Prara Leathers Pvt Ltd,"31/2A/A, Ammoor Road,, Manthangal Village, Ranipet, Walajapet Taluk",,33AAFCS2146D1ZT,Ranipet,Tamil Nadu,,,,,,
1449,Chn Praveen Impex,"No.21/13, Gandhi Nagar, Kodungaiyur, Moolakadai, ",,,Chennai,Tamil Nadu,,,,,,
1450,Chn Premium Shoes,,,,Ambur,Tamil Nadu,,,,,,
1451,Chn Premium Shoes India Pvt Ltd,"No.33, Karpura St, Periamet, -600 003",,,Chennai,Tamil Nadu,,,,,,
1452,Chn Premium Shoes Pvt Ltd,,,,Chennai,Tamil Nadu,,,,,,
1453,Chn Pride Enterprises,"No.7/768, Oosi Street, Khaderpet, ",,,Vaniyambadi,Tamil Nadu,,,,,,
1454,Chn Prime Components,,,,Ambur,Tamil Nadu,,,,,,
1455,Chn Prime Power Products,"25, Ekambaram Industrial Estate,, Chennai-600116.",,33BFDPS4287J1Z2,Chennai,Tamil Nadu,600116,,,9940019988,,
1456,Chn Primera International,,,,Ambur,Tamil Nadu,,,,,,
1457,Chn Prime Shoes,"Rathimangal Village, Vandalur Post, Chennai-600048",,33AAIFP9647C1Z5,Chennai,Tamil Nadu,600048,,,,prime_shoes@yahoo.co.in,
1458,Chn Prime Soles,"1st Flr, SF 145/2,, Kandrampalli Road,, Thuthipet, Ambur-635811",,33AAPPU3253L1Z7,Ambur,Tamil Nadu,635811,,,,,
1459,Chn Primo Shoes,"Anugraha Apartments, 1C, 'C' Block, 1st Floor, 19, Nungambakkam High Road, Chennai-600 034",,33AAOFP3027E1ZH,Chennai,Tamil Nadu,600034,,,,ho@primoshoes.in,
1460,Chn Primus International,"No.77, 3rd Floor, Perianna Maistry Street, Periamet, Chennai-600 003",,33AAJFP8085B1Z8,Chennai,Tamil Nadu,600003,Mr.C.Venkat,044-43235909/ 044-43235919,9840091788,cvenkatt@yahoo.co.in,
1461,Chn Priti Sales Corporation,"No.2,C A  Kaspa Main Road,, Kamarajar Nagar,, Ambur-635802",,33AAJFP5069M1ZR,Ambur,Tamil Nadu,,,,,,
1462,Chn Priya Impex Consultants,"A-16, P.A.Towers, #869,, P.H.Road, Kilpauk,, -600010",,,Chennai,Tamil Nadu,,,,,,
1463,Chn Procura,"Chinnanol, Chennai-600 095, Ph: 9884423735",,,Chennai,Tamil Nadu,,,,,,
1464,Chn Procure,", Ph: 9884423735",,,Chennai,Tamil Nadu,,,,,,
1465,Chn Pronto Franchising Pvt Ltd,"No.2, Sivaji Maniram Apartment, Gandhi Mandapam Road, Kotturpuram, Chennai-600 085",,33AADCP1708L1ZJ,Chennai,Tamil Nadu,600085,,,,,
1466,Chn P.Shafeeullah & Co,"393/1B1,V.Kota Road,, Pernambut-635810",,33ALQPS0909M1ZM,Pernambut,Tamil Nadu,635810,,,+919383310685,,
1467,Chn P.S.Sole,"#305/306/A, Gudiyattam Road,, Thuthipet, Ambur-635811",,33AASFP9160E2ZY,Ambur,Tamil Nadu,635811,,,,,
1468,Chn Qamar Enterprises,,,,Chennai,Tamil Nadu,,,,,,
1469,Chn Raadhika Shoecrafts Pvt Ltd,"MF 6, Developed Plots,, Thiruvika Industrial Estatte,, Guindy, Chennai-600 032",,33AAGCR7742F1ZD,Chennai,Tamil Nadu,600032,R.K.Swamy,044-22254231/22251804,,accounts@raadhika.in,chennai@graciousexpress.com
1470,Chn Raashiq Overseas,"No:1;Nabhikhan Street Periamet,  600003, 4425612731, Afra579@eth.Net",,,Chennai,Tamil Nadu,600003,,,,,
1471,Chnrabbee International,Chennai,,,Chennai,Tamil Nadu,,,,,,
1472,Chn Radiant Filters Engineering Private Limited,,,,Chennai,Tamil Nadu,,,,,,
1473,Chn Radiant Filters Engineering Pvt Ltd,Chennai,,,Chennai,Tamil Nadu,,,,,,
1474,Chn Radiant Leather Exports,Vaniyambadi,,33BBQPV5505B1ZO,Vaniyambadi,Tamil Nadu,,Mr.Azeez,,95788 61982,,
1475,Chn Ragan Textiles,"No.3, Muthial Street,, Alandur, Chennai-600016",,33AAJFR7768P1Z9,Chennai,Tamil Nadu,600016,Mr.Prabakar,,98412 04105,,
1476,Chn Raika Leather Impex,,,,Ambur,Tamil Nadu,,,,,,
1477,Chn Rainbow Creations,,,,Chennai,Tamil Nadu,,,,,,
1478,Chn Rainbow Overseas,"Plot No.15, Sripuram 3rd St, Thiruneermalai Main Road, Chromepet, Chennai-44",,33ASKPS7077D1ZG,Chennai,Tamil Nadu,,,,,,
1479,Chn Rainbow Traders,Chennai,,,Chennai,Tamil Nadu,,,,9100305348,,
1480,Chn Rajesh Saw Mill,"No.171, Triplicane High Road,, Ice House, Chennai-600 005",,33ACSPS2326P1ZY,Chennai,Tamil Nadu,600005,Mr.Hemal Shah,,8144006802,madhavaram.jain@gmail.com,
1481,Chn Rajeswari Polymers,,,,Chennai,Tamil Nadu,,,,,,
1482,Chn Rakia Leather Impex,,,,Ambur,Tamil Nadu,,,,,,
1483,Chn Raksha Shoes,-77,,,Chennai,Tamil Nadu,,,,,,
1484,Chn R.A.Leather Fashion,"Periamet, -3",,,Chennai,Tamil Nadu,,,,,,
1485,Chn Ramjee Leathers & Supplies,"A14 & 15, Sidco Industrial Estate,, Arumbakkam, Chennai-600 106",,33AAAFR5234M1Z7,Chennai,Tamil Nadu,600106,,044 2363 4944,,,
1486,Chn Ramraj Industries,,,,Ambur,Tamil Nadu,,,,,,
1487,Chn Ramtex International,,,,Chennai,Tamil Nadu,,,,,,
1488,Chn Rane Madras Ltd - Pondy,"No.77, Thirubhuvanai Main Road, Thirubhuvani, Puducherry, Puducherry- 605 107",,34AACCR9772M1ZQ,Puducherry,Puducherry,605107,R.Rajam,,09894055628,r.rajam@ranegroup.com,
1489,Chn Rane Madras Ltd - Velachery,"#154, Old No.61, Velacherry Road,, ",,,Chennai,Tamil Nadu,,,,,,
1490,Chn Rassi Leathers,Chennai,,,Chennai,Tamil Nadu,,,,,,
1491,Chn Ratha Worldwide Leathers Pvt Ltd,"No.102A, Majestic Colony, Valasaravakkam, -600 087",,,Chennai,Tamil Nadu,,,,,purchase@rathaworldwide.com,
1492,Chn Ravi Kumar,,,,Chennai,Tamil Nadu,,,,,,
1493,Chn RAVI Shoes,,,,Chennai,Tamil Nadu,,,,,,
1494,Chn Raymond MTM,"96, Samayapuram Colony 3rd  Street,, Karambakkam, Porur, Chennai-600 116",,33AAACR4896A1ZK,Chennai,Tamil Nadu,600116,Mr.Viji Samuel,044 49572834 /08939707635/36,,MTMShoeStore@Raymond.in,
1495,Chn Raza Exports,,,,Chennai,Tamil Nadu,,,,,,
1496,Chn R-Cube Enterprises,"10, T.V.Chari Street, Kcr Complex,, Venkatapuram, Ambattur ,, Chennai-600 053",,33ADSPG5840P1ZZ,Chennai,Tamil Nadu,600053,,,9840417046,,
1497,Chn Reckitt  Benckiser Scholl India Ltd,"Sriperambadur, ",,,Chennai,Tamil Nadu,,,,,,
1498,Chn Reena Enterprises,"Shenoy Nagar, -600 030",,,Chennai,Tamil Nadu,,,,,,
1499,Chn Rehab Export,"SF. No. 95/3A2, 95/3B,, GUDIYATHAM ROAD,, THUTHIPET VILLAGE, AMBUR TALUK,",,33AAXFR3294C1ZX,Ambur,Tamil Nadu,635811,,,,,
1500,Chn Reliance Digital Retail Ltd - GTA,,,,Chennai,Tamil Nadu,,,,,,
1501,"Chn Rex Trading Co.,","No.55/1 Old No.23/1, 2nd Flr, Perianna Maistry St, Periamet, -600003",,,Chennai,Tamil Nadu,,,,,,
1502,Chn Riba International,,,,Chennai,Tamil Nadu,,,,,,
1503,Chn Richmarks International,"No.477/13, Coramandal Road, Sipcot, Ranipet -632 403",,33AAQFR3266F1Z2,Ranipet,Tamil Nadu,632403,Ms.Usha,,,accounts@richmarks.com,
1504,Chn Rich Tan Exim,"35/13 Mungil Munndy Street, Ambur-635802",,33BFKPA8815F1ZO,Ambur,Tamil Nadu,,,,,,
1505,Chn Rifah Shoes Pvt Ltd,"No.221/865, Poonamallee High Road, Kilpauk, Chennai-600 010",,33AABCR3805J1ZL,Chennai,Tamil Nadu,,,,,rifah@rifah.com,chennai@graciousexpress.com
1506,Chn Rifa Tanning Co,Vaniyambadi,,33DKTAA7397FIZ4,Vaniyambadi,Tamil Nadu,,,,,,
1507,Chn Right Source Impex,"No.7/35A, First Floor, East Chetty Street, Butt Road, St. Thomas Mount,  - 600 016.",,,Chennai,Tamil Nadu,,,,,,
1508,Chn Rimras Shoes Pvt Ltd,"Plot No.1211-15, Pernambut Road, Chinavarigam Village,, Ambur-635802",,33AACCR7340D1ZR,Ambur,Tamil Nadu,635802,,,,info@rimras.com,
1509,Chn Ritu Raju & Sons,"Murugan Kalyana Mandapam, Gangai Nagar, 100 ft Road, Velachery, , Ph: 9962211914",,,Chennai,Tamil Nadu,,,,,,
1510,Chn Riva Shoes,Ambur,,33AAPFR7448Q1Z8,Ambur,Tamil Nadu,,,,,,
1511,Chn Rizwan Leathers,,,,Ambur,Tamil Nadu,,,,,,
1512,Chn RJ Associates,,,,Chennai,Tamil Nadu,,,,,,
1513,Chn R.K.Exports,"113, Om Muruga Complex,, Thiruneermalai Main Road,, Nagalkeni, Chromepet,, Chennai-600 044",,33ANQPR4969N2ZW,Chennai,Tamil Nadu,600044,Mr.Sathish,,9282112473,Sbvl.1998@gmail.com,
1514,Chn R.K.Leathers,"No.57/B-2, Sipcot Industrial Complex, Sipcot, ",,,Ranipet,Tamil Nadu,,,,,,
1515,Chn Roshan & Co,"No.261/3, Vanapadi Road, Sipcot,  - 632 403",,,Ranipet,Tamil Nadu,,,,,,
1516,Chn Royal India Clothing Company Pvt Ltd,"SAI Business Point 2nd Floor,, Shop No 17, Mount Road,, Little Mount-Saidapet, Chennai - 600015",,33AAECR3363C1ZS,Chennai,Tamil Nadu,600015,Mr.Francis,,98400 55009,francis@royalindiaclothing.com,
1517,Chn R.P International,"NO.16, 30th Street, Shankarnagar, Pammal Chennai",,33CMTPM2690B1ZY,Chennai,Tamil Nadu,600075,,,75501 87908,,
1518,Chn RP Sourcing,,,,Chennai,Tamil Nadu,,,,,,
1519,Chn R.R.Leather,"No.34/89, Near Ashok Pillar, Ashok Nagar, Chennai-600083",,33AAACR3647K1ZC,Chennai,Tamil Nadu,600083,Mr.Purushothaman,,89398 51122,,
1520,Chn RR Leather Products Pvt Ltd,"136, SIDCO Industrial Estate, Ambattur, -600098",,,Chennai,Tamil Nadu,,,,,kanchana@rrleathersindia.com,ramesh@rrleathersindia.com
1521,Chn R.Square Plastic Products,"Plot No.6, 12th Link, Venkateshwara Colony, Nehru Nagar, Kottivakkam, -600041",,,Chennai,Tamil Nadu,,,,,,
1522,Chn Rub Tanning & Co,", Ph: 07350185501",,,Vaniyambadi,Tamil Nadu,,,,,,
1523,Chn R Vijaya,Ambur,,,Ambur,Delhi,,,,,,
1524,Chn R.V.Tannery,,,,Ambur,Tamil Nadu,,,,,,
1525,Chn Ryan Leather,"New No 65 Old No 41,, Wuthucattan Street,, Periamet,  - 600007,",,,Chennai,Tamil Nadu,,,,,,
1526,Chn R Y Enterprises,Ambur,,33AAYPH8416K1Z6,Ambur,Tamil Nadu,,Mr.Faizal,,9944474192,,
1527,Chn RYT Leather,Ranipet,,33AEZPN3151Q1ZP,Ranipet,Tamil Nadu,,9443338536,,,,
1528,Chn S.A.Abdul Azeez,"Chrompet, ",,,Chennai,Tamil Nadu,,,,,,
1529,Chn Saaf Leather Products,"No.3/2, Khaderpet 1st St,, Rahman Nagar, Ambur-635802",,33ACQFS7492G1ZJ,Ambur,Tamil Nadu,635802,,,,,
1530,Chn Saalim Shoes Pvt Ltd,"#143 /3, M.B.T. Road, Ranipet-632401, Vellore District, Tamil Nadu. India",,33AAJCS9889B1ZX,Ranipet,Tamil Nadu,632401,Shakeel Ahmed,04172-272874,91 94877 03177,finance@saalimshoes.com,accounts@saalimshoes.com
1531,Chn Saalim Shoes Pvt Ltd - GTA,,,,Ranipet,Tamil Nadu,,,,,,
1532,Chn Sabari Traders,", Ph: 9840069459",,,Chennai,Tamil Nadu,,,,,,
1533,Chn S.A.Basha,"C.M.G Street, Periamet, -3, Mob: 9840362623",,,Chennai,Tamil Nadu,,,,,,
1534,Chn Sabhi Fashions,"No.6, Narayana St, Periamet, Chennai-3",,33ADAFS9964L1ZH,Chennai,Tamil Nadu,,Mr.Khaja,,9677178446,,
1535,Chn Sadiq Leather Exports,,,,Chennai,Tamil Nadu,,,,,,
1536,Chn Safiya Enterprises,Vaniyambadi,,33ASUPK5981A1ZJ,Vaniyambadi,Tamil Nadu,,,,,,
1537,Chn Saga Cuirs,"NO.6  Sreedharan Street, Periyar Nagar , Chrompet,Chennai, 600044",,33ACQPG6107J1ZL,Chennai,Tamil Nadu,600044,,,,,
1538,Chn Sahara Abrasives,,,,Chennai,Tamil Nadu,,,,,,
1539,Chn Sahara Leathers India,"#11, V.V.Koil Street,, Periamet, Chennai",,33AAIPM5154B1Z3,Chennai,Tamil Nadu,600003,,,,,
1540,Chn Sai Apparel Processing Co,,,,Chennai,Tamil Nadu,,,,,,
1541,Chn Sai Chamois Inc,"No 102 B, Annasalai,, Nagalkeni, Chromepet,, Chennai-600 044",,33AAYFS3208A1ZD,Chennai,Tamil Nadu,600044,,,,,
1542,Chn Sai Chem International,,,,Chennai,Tamil Nadu,,,,,,
1543,Chn Saifullah Shoes,"Ambur, Tamil Nadu",,,Ambur,Tamil Nadu,,,,,,
1544,Chn Saihan Leathers,"SF No.7/1, Peshimam Nagar,, 7th St,  L.Mangkuppam Devalapuram Post,, Ambur-635802",,33AXZPS7401B1ZB,Ambur,Tamil Nadu,635802,,,,,
1545,Chn Sai Kripa Impex,"#51, 1st Floor, Thiruvengadam St, Periamet, -600 003",,,Chennai,Tamil Nadu,,,,,,
1546,Chn Sai Sabari Exports,,,,Vaniyambadi,Tamil Nadu,,,,,,
1547,Chn Sai Tanners,"No.9, M.G.R. Salai,, Nagalkeni Chrompet,, Chennai-6000 44, Mob : 98840 62156",,33BATPS9619F1Z3,Chennai,Tamil Nadu,,Mr.Chanderasekar Suresh Kumar,,9854062156,sai9854062156@gmail.com,
1548,Chn Saivaa International,"No.5, 3rd Street, Sreepuram,, Thiruneermalai Road, Chromepet,, Chennai-600 044",,33AYHPM7355F1ZC,Chennai,Tamil Nadu,,Ms.Revathi,044-43626047,,salessaivaa@gmail.com,
1549,Chn Sakthi Exports,"Chromepet, , Ph: 9381057792",,,Chennai,Tamil Nadu,,,,,,
1550,Chn Sakthi Footwear Pvt Ltd,"#7, Pliyar Koil Street,, Nesapakkam, K.K. Nagar,, Chennai - 600078",,33AAMFS6945G1ZV,Chennai,Tamil Nadu,600078,,,,,
1551,Chn Sakthiram Leathers,Ranipet,,33HCWPS9216P1ZC,Ranipet,Tamil Nadu,,,,,,
1552,Chn Salchem International Pvt Ltd,-600007,,,Chennai,Tamil Nadu,,,,,,
1553,Chn S.A.Leather,"No.2, Ramaswamy St,, Barracks Road,, Chennai-600 003",,33AFKPM6532N1Z2,Chennai,Tamil Nadu,600003,Mr.Akbar Ali,,8015010029,saleather@yahoo.co.in,
1554,Chn Salen Tanning Co,,,,Vaniyambadi,Tamil Nadu,,,,,,
1555,Chn Salwa Leather,,,,Chennai,Tamil Nadu,,,,,,
1556,Chn Samaira Leather Exports,"No.8/3, Amman Koil St, Pallavaram, -43",,,Chennai,Tamil Nadu,,,,,,
1557,Chn Sambo Soles Pvt Ltd,"No.24/2B, Sri Pachiappas Nagar,, Ammoor Road, Manthangal,, Ranipet-632402",,33AAKCS6823L2ZY,Ranipet,Tamil Nadu,632402,Mr.Babu,,99625 09675,,
1558,Chn Sam Leather,,,,Ranipet,Tamil Nadu,,,,,,
1559,Chn Sana International,"No.3, K.M.Adam Salai, Nagalkeni, Chromepet, -600 044, Ph: 9280204248",,,Chennai,Tamil Nadu,,,,,,
1560,Chn Sanghavi Shoe Accessories Pvt Ltd,"Unit-4, Chennai Bangalore Highway,, Abdullah Puram, Vellore-632010",,33AAACS5426P1Z4,Chennai,Tamil Nadu,632010,Mr.Ramkumar /Mr.Kirbagaran,0416-2292008/2292223,,accountsvellore@sangahvishoe.com,
1561,Chn Sanjay Linings,"#107/1, Vepery High Rd, Chennai-600007",,33APEPS3476F1ZT,Chennai,Tamil Nadu,600007,Mr.Sanjay,,98844 88206,,
1562,Chn Santhosh Shoe Industry,"#124/ 1&2, First Floor, S.K.Road,, Opp.Ambur Shuttle Club,, Sanankuppam, Ambur-635 814",,33ABYFS2763F1ZR,Ambur,Tamil Nadu,635814,,,94432 49622,,
1563,Chn Saphire Leather,"Chennai, Tamil Nadu",,,Chennai,Tamil Nadu,,,,,,
1564,Chn Saptendra - Xqzite,"-600 010, Mob : 07200011352",,,Chennai,Tamil Nadu,,,,,,
1565,Chn Sara Leather Industries,"#110, M.B.T.Road, Ranipet",,33AAAFS1730P1Z7,Ranipet,Tamil Nadu,,Mr.Wahab,,9944946437,accounts@ahindia.com,
1566,Chn Sara Leathers - Pammal,"No.86, Bajannai Koil Street, Pammal, Chennai-600075",,33AAAPU5098G1ZI,Chennai,Tamil Nadu,600075,,044-22480060,,,
1567,Chn Saravanaa's Leathers,"11/24, Thiruneermalai Main Rd, Parvathipuram, Chromepet, Chennai-600 044",,33ANZPS4498J1ZV,Chennai,Tamil Nadu,600044,,,,,
1568,Chn Saravana Stores (Tex),"Old No.42-45 (New No.18), Ranganathan Street, T.Nagar, -600017, Ph: 044-24314242, 24315252",,,Chennai,Tamil Nadu,,,,,,
1569,Chn Sarvana Shoes,,,,Chennai,Tamil Nadu,,,,,,
1570,Chn Sathya Shoe Fashions,"#19/20, Sivasathi Vinayagar Nagar, Perumal Agaram, Thiruverkadu, Chennai-600 077",,33AFAPS6792N1ZS,Chennai,Tamil Nadu,600077,Mr.Niyanasekar,,9791014836,office@ssfashions.net.in,chennai@graciousexpress.com
1571,chn Satturn,"3/40  Ragunathapuram Village, Chinnavarikkam Post, Ambur",,33DNXPS5344L1Z3,Ambur,Tamil Nadu,635811,,,,,
1572,Chn Satyam Impex,"13, Tiruneermalai Main Rd,, Nagalkeni, Chromepet,, -600 044, Phone: 093400 80774",,,Chennai,Tamil Nadu,,,,,,
1573,Chn Schuhborn Associates,"113, 1st Corss St, (First Floor), Kumaran Nagar, Virugambakkam, -600 092",,,Chennai,Tamil Nadu,,,,,,
1574,Chn S & D Connexions,"Nelson Shelters, No.10,, East Club Road, Shenoy Nagar, Chennai-600 030",,,Chennai,Tamil Nadu,600030,,044-26644244,,sdconnexions@sdconnexions.com,
1575,Chn Sds Aamcides Crop Science P Ltd,,,,Chennai,Tamil Nadu,,,,,,
1576,Chn SDS Shoe Components,"7 Sundara Vinayagar Koil Street, S.V Koil Back Side, Sanan Kuppam,Ambur",,33ABDFS2022E1ZU,Ambur,Tamil Nadu,635814,,,,,
1577,Chn Sea Leather Company,29-EK Guru Street Perimet Chennai,,,Chennai,Tamil Nadu,,,,,,
1578,Chn Select Leather Craft,"No.27, Sidco Industrial Estate, Sipcot, Ranipet - 632403",,33AABPR7132H1ZV,Ranipet,Tamil Nadu,632403,,,,,
1579,Chn S E S Leathers,Vaniyambadi,,33ABNFS7134D1Z7,Vaniyambadi,Tamil Nadu,,Mr.Shankar,,95972 66652,,
1580,Chn SGS India Pvt Ltd,"No 28 B/1 S P & 28 B/2 S P BNT, Connections Building, 2nd Main Rd,, Ambattur Industrial Estate,, Chennai - 600058, +(91)-44-66081600, 66081700",,33AAACS5514Q1Z5,Chennai,Tamil Nadu,600058,,,,,
1581,Chn SGS Rubber Technologies,"11/234, 1st Cross, Nageshwara, Rao Road, Athipet, Chennai-600 058",,33AASPS6861R1ZI,Chennai,Tamil Nadu,600058,Mr.Sekar,,99406 67389,,
1582,Chn Shaaz Enterprises,,,,Chennai,Tamil Nadu,,,,,,
1583,"Chn Shafeeq Shameel & Co.,",,,,Ambur,Tamil Nadu,,,,,,
1584,Chn Shafiya Leather,"No.12/19, Bangi Khader Basha St, Ambur-635 802",,33AHXPA9372R1ZD,Ambur,Tamil Nadu,635802,,,,,
1585,Chn Shafs Leather Exports,,,,Chennai,Tamil Nadu,,,,,,
1586,Chn Shakti Enterprises,,,,Chennai,Tamil Nadu,,,,,,
1587,Chn Shalimar Tanning Company,"No.72, M.C.Road, Solur,, Ambur-635801",,33AAAFS1497H1Z8,Ambur,Tamil Nadu,635801,Mr.Salauddin,,,shalimartanningcompany@gmail.com,
1588,Chn Shama Enterprises,,,,Chennai,Tamil Nadu,,,,,,
1589,Chn Shams International,"201/240,  Lingi Chetty St, Parrys, -600 001",,,Chennai,Tamil Nadu,,,,9884091529,shamsinternational_52@yahoo.com,chennai@graciousexpress.com
1590,Chn Shanmuga Leather,,,,Chennai,Tamil Nadu,,,,,,
1591,Chn Shareen Leathers,,,,Chennai,Tamil Nadu,,,,,,
1592,Chn Shika International,"97/12, No.23 Swamy St, Chromepet, Chennai-600044",,33AEQPD5647C1ZO,Chennai,Tamil Nadu,600044,,,,,
1593,Chn Shine Leather,"Chromepet, Chennai-44",,33ATAPR4471K1ZI,Chennai,Tamil Nadu,,,9840159258,,,
1594,Chn Shine Shoe Exports,"#17/8, 8A, Nageswaran Koil Street,, Ambur - 635802, Mob:9790242880",,33AAKPU0733C1Z0,Ambur,Tamil Nadu,,,,,,
1595,Chn Shine Shoes & Accessories,,,,Ambur,Tamil Nadu,,,,,,
1596,"Chn SHIVAMANI EXPORTS PVT LTD.,","No : 138, U Picnic Garden Road,, -700039",,,Kolkata,West Bengal,700039,,,,,
1597,Chn Shivani,"No.70/3 Godown St, ",,,Chennai,Tamil Nadu,,,,,,
1598,Chn Shoe Club Limited,"2/1, Subburayan St, Nungambakkam, - 600 034",,,Chennai,Tamil Nadu,,,,,,
1599,Chn Shoe Clud Limited,"2/1, Subburayan St, Nungambakkam, - 600 034",,,Chennai,Tamil Nadu,,,,,,
1600,Chn Shoe Line,"MF-5, Developed Plots,, Industrial Estate,, Ekkattuthangal, Chennai-32",,33AANPM9504G1ZM,Chennai,Tamil Nadu,600032,Ms.Thulasi,044-42119930,,,
1601,Chn Shoe Links,"No.3A, II Main Road, Anna Nagar, Pammal, -600 075",,,Chennai,Tamil Nadu,,,,,,
1602,Chn Shoe Plus Inc,"No.81,  Mc Nichols Rd, Chetpet, -31",,,Chennai,Tamil Nadu,,,,,,
1603,Chn Shoe Step Export India LLP,"Sedarapet, Puducherry-605 111",,34ADBFS6361E1Z8,Puducherry,Puducherry,605111,Mr.Abrar,,9791990786,Mashiyath@shoestep.in,chennai@graciousexpress.com
1604,Chn Shree Durga Leather,,,,Chennai,Tamil Nadu,,,,,,
1605,Chn Shreeji Polymers,,,,Chennai,Tamil Nadu,,,,,,
1606,Chn Shree Leather Creations,"H-22, Tnhb New, Sipcot, ,  -632 403",,,Ranipet,Tamil Nadu,,,,,,
1607,Chn Shree Leathers,"52, Thiruneermalai Road, Nagalkeni, Chrompet, Chennai-600 044",,33BJMPM0683H1Z3,Chennai,Tamil Nadu,600044,,,,,
1608,Chn Shree Mahavir Engineering Agency,"186, Purasawlkam High Road,, Kilpauk, Chennai-600010",,33AADPA9153F1Z5,Chennai,Tamil Nadu,600010,,,,,
1609,Chn Shree Shree Soles,"261, Vanapdal Road, Sipcot, ",,,Ranipet,Tamil Nadu,,,,,shreeshreesoles@gmail.com,
1610,Chn Shree Vinayaga Leathers,"No.25, Devaraj Street, Ambedkhar Nagar, Chromepet, -600 044",,,Chennai,Tamil Nadu,,,,,,
1611,Chn Shri Adinath Exports,"Appu Mudali Street, Mylapore, Chennai-600004",,33AAEPN4727D1Z1,Chennai,Tamil Nadu,600004,,,9884061700,,
1612,Chn Shri Guruji Leathers,,,,Chennai,Tamil Nadu,,,,,,
1613,Chn Shri Ram Enterprises,"#23, Thiruneermalai Road,, Chromepet, Chennai-600 044",,33AACPT6317K1ZK,Chennai,Tamil Nadu,600044,Mr.Tamil Selvi,044-28384855,98840 17034,vtamilselvi@hotmail.com,
1614,Chn Shri Vignesh & Co,"191/3 & 4, Angalamman Koil St, Nagalkeni, Chromepet, Chennai-600 044",,33AAKFS1010J1ZK,Chennai,Tamil Nadu,600044,,,94440 85383,,
1615,Chn Shubh Swasan,Chennai,,,Chennai,Tamil Nadu,,,,,,
1616,Chn Shubh Swasan India Pvt Ltd,"39 Hunters Road, Cholai, Chennai",,33AAECS0963R1ZW,Chennai,Tamil Nadu,600121,,,,,
1617,Chn Shzuhao Ather. A,"Raheja Towers, 2nd Flr, ",,,Chennai,Tamil Nadu,,,,,,
1618,Chn Siash Fashion Pvt Ltd,"No.6A, 2nd Floor, North Mada Street, Mylapore, -04, Mob : 9710084000",,,Chennai,Tamil Nadu,,,,,,
1619,Chn S.I.L Products,,,,Chennai,Tamil Nadu,,,,,,
1620,Chn Silver Line,,,,Ranipet,Tamil Nadu,,,,,,
1621,Chn Simpwan Ventures,"1099/A,P.J.Nehru Road,, Vaniyambadi-635751",,,Vaniyambadi,Tamil Nadu,,,,,,
1622,Chn Sinai Packing Solutions,"No.18, Thirunavukarasu St, George Colony, Perumbur, ",,,Chennai,Tamil Nadu,,,,,,
